6.185723876953125000e+01,6.312584304809570312e+01,2.087375070995503568e-02,2.111061536410826014e-02
6.185723876953125000e+01,6.312584304809570312e+01,2.088953550597489120e-02,2.116557479872593905e-02
6.185723876953125000e+01,6.312584304809570312e+01,2.070159425754830931e-02,2.080548370158720808e-02
6.185723876953125000e+01,6.312584304809570312e+01,2.072133256956753405e-02,2.076862326978185305e-02
6.185723876953125000e+01,6.312584304809570312e+01,2.099162962222131737e-02,2.088321463100319825e-02
6.185723876953125000e+01,6.319350051879882812e+01,2.070288172594103929e-02,2.072365342038248737e-02
6.206021499633789062e+01,6.326116180419921875e+01,2.072297062860935235e-02,2.072564973237549929e-02
6.246616744995117188e+01,6.359945678710937500e+01,2.065177543116519104e-02,2.070425676638121965e-02
6.185723876953125000e+01,6.312584304809570312e+01,2.072822943793582035e-02,2.081579324841015266e-02
6.194181060791015625e+01,6.319350051879882812e+01,2.068361005820182688e-02,2.089079992696945415e-02
6.266914367675781250e+01,6.387009048461914062e+01,2.061298023783305830e-02,2.075969523602796615e-02
6.228010559082031250e+01,6.346413803100585938e+01,2.059997992239721160e-02,2.078926099492022644e-02
6.282137680053710938e+01,6.400540924072265625e+01,2.054629795485162294e-02,2.057880251914141756e-02
6.246616744995117188e+01,6.387009048461914062e+01,2.058012414527036343e-02,2.079021035415071217e-02
6.221244812011718750e+01,6.359945678710937500e+01,2.068546552498382388e-02,2.083760850807004142e-02
6.268605804443359375e+01,6.373477554321289062e+01,2.055576653377290397e-02,2.070378910382158696e-02
6.243233871459960938e+01,6.387009048461914062e+01,2.058555006335649473e-02,2.076543655866537608e-02
6.327807617187500000e+01,6.427604675292968750e+01,2.051114346403553126e-02,2.071979528996231376e-02
6.278754806518554688e+01,6.407306671142578125e+01,2.055517447978782303e-02,2.075826992685320463e-02
6.275371932983398438e+01,6.387009048461914062e+01,2.057713016121571342e-02,2.072173211829426639e-02
6.253382873535156250e+01,6.400540924072265625e+01,2.052903877059564924e-02,2.062790174445537986e-02
6.275371932983398438e+01,6.387009048461914062e+01,2.053812822687448372e-02,2.066333928676032314e-02
6.280446243286132812e+01,6.380243301391601562e+01,2.051075115416788747e-02,2.064707605054801054e-02
6.280446243286132812e+01,6.400540924072265625e+01,2.052702771875306725e-02,2.065551103532556332e-02
6.263531494140625000e+01,6.387009048461914062e+01,2.056957589757297394e-02,2.080548293535699686e-02
6.302435302734375000e+01,6.420838928222656250e+01,2.046110192679262071e-02,2.064147765000876392e-02
6.293978118896484375e+01,6.447902679443359375e+01,2.050993329415624553e-02,2.083039190998257906e-02
6.236468124389648438e+01,6.380243301391601562e+01,2.063019960836402766e-02,2.068696651955579877e-02
6.200946807861328125e+01,6.319350051879882812e+01,2.048537354911293337e-02,2.073995375826813772e-02
6.287212371826171875e+01,6.380243301391601562e+01,2.047862459342114985e-02,2.061220822056833435e-02
6.292286682128906250e+01,6.434370422363281250e+01,2.042441649793449304e-02,2.061199674103031051e-02
6.309201431274414062e+01,6.387009048461914062e+01,2.047791780654406590e-02,2.057780617790067393e-02
6.348105239868164062e+01,6.420838928222656250e+01,2.041194870241278686e-02,2.082781140794611949e-02
6.287212371826171875e+01,6.407306671142578125e+01,2.046949000013374709e-02,2.061282757654564479e-02
6.295669555664062500e+01,6.434370422363281250e+01,2.052588000167690496e-02,2.061720638055762611e-02
6.287212371826171875e+01,6.427604675292968750e+01,2.047010323635134812e-02,2.061270760102588279e-02
6.319350051879882812e+01,6.427604675292968750e+01,2.043124638165124199e-02,2.062470954874371515e-02
6.329499053955078125e+01,6.407306671142578125e+01,2.046078172322055022e-02,2.069502879382792773e-02
6.322733306884765625e+01,6.414073181152343750e+01,2.045258318599570482e-02,2.082434550673777779e-02
6.271989059448242188e+01,6.427604675292968750e+01,2.050203533593630834e-02,2.062733921049735020e-02
6.312584304809570312e+01,6.414073181152343750e+01,2.050837570945045554e-02,2.080351235256788778e-02
6.334573364257812500e+01,6.461434173583984375e+01,2.038792349367890208e-02,2.072876603096844572e-02
6.288903808593750000e+01,6.434370422363281250e+01,2.047034641362333388e-02,2.066812616885111559e-02
6.300743865966796875e+01,6.414073181152343750e+01,2.040354469954886937e-02,2.049451602650591980e-02
6.339648056030273438e+01,6.420838928222656250e+01,2.032966371398817543e-02,2.068871977526054451e-02
