8.651894378662109375e+01,8.646819305419921875e+01,1.055301954977325152e-02,1.079697683151100568e-02
8.712786865234375000e+01,8.667117309570312500e+01,1.013317887440666649e-02,1.048544589656938246e-02
8.849796295166015625e+01,8.755074310302734375e+01,8.934700662454183803e-03,9.437436502583133532e-03
8.890392303466796875e+01,8.863328552246093750e+01,8.500737682519245511e-03,8.760846865203368236e-03
8.908998107910156250e+01,8.910689544677734375e+01,8.308747116002443769e-03,8.611431922536742431e-03
9.005412292480468750e+01,8.991880798339843750e+01,7.470745796209178440e-03,7.764961953616432259e-03
9.039241790771484375e+01,8.991880798339843750e+01,7.224997584941180925e-03,7.521898208465805334e-03
9.071379852294921875e+01,9.039241790771484375e+01,6.970904445520152010e-03,7.402276249756187254e-03
9.081528472900390625e+01,9.079837036132812500e+01,6.851133326489442822e-03,7.141322537712218796e-03
9.035858917236328125e+01,9.018943786621093750e+01,7.431108573217231998e-03,7.705912356931560354e-03
9.079837036132812500e+01,9.066305541992187500e+01,7.123759049161038429e-03,7.385033264715875137e-03
9.105209350585937500e+01,9.079837036132812500e+01,6.636156216616640249e-03,6.855155456009672660e-03
9.142421722412109375e+01,9.161028289794921875e+01,6.188938648758786007e-03,6.536468994552937541e-03
9.133964538574218750e+01,9.140730285644531250e+01,6.346514510905751014e-03,6.496714559132901225e-03
9.159336853027343750e+01,9.120432281494140625e+01,6.299092739956587382e-03,6.474245813484927857e-03
9.199932098388671875e+01,9.174559783935546875e+01,5.903599065437368891e-03,6.166518349528151387e-03
9.188091278076171875e+01,9.154261779785156250e+01,6.102210953604828188e-03,6.298684246626370942e-03
9.191474914550781250e+01,9.188091278076171875e+01,5.995396755923075062e-03,6.178991579235165038e-03
9.223612976074218750e+01,9.167794036865234375e+01,5.846756874332872424e-03,6.063749449118386800e-03
9.208389282226562500e+01,9.188091278076171875e+01,5.631033363292076675e-03,5.762601598935939914e-03
9.199932098388671875e+01,9.174559783935546875e+01,6.029881950321636444e-03,6.173276789839277426e-03
9.237144470214843750e+01,9.194857788085937500e+01,5.642815493362298741e-03,5.867186099472323536e-03
9.238835906982421875e+01,9.188091278076171875e+01,5.506754798640740335e-03,5.705186310797647278e-03
9.225304412841796875e+01,9.194857788085937500e+01,5.495931600322581483e-03,5.660363524668271355e-03
9.237144470214843750e+01,9.215155029296875000e+01,5.633565892133967495e-03,5.920179798211070397e-03
9.262516784667968750e+01,9.188091278076171875e+01,5.481553443547474043e-03,5.640826096029823676e-03
9.259133911132812500e+01,9.201623535156250000e+01,5.524565847918229931e-03,5.696787477467153520e-03
9.269282531738281250e+01,9.228687286376953125e+01,5.368121542384361386e-03,5.532352720086080970e-03
9.265899658203125000e+01,9.248984527587890625e+01,5.363433708780834287e-03,5.621452801967990152e-03
9.267591094970703125e+01,9.201623535156250000e+01,5.433053186564064732e-03,5.642310936755030523e-03
9.264208221435546875e+01,9.215155029296875000e+01,5.461116823593358677e-03,5.531652865828051366e-03
9.294654846191406250e+01,9.276048278808593750e+01,5.150485432206455307e-03,5.207017870652659759e-03
9.298037719726562500e+01,9.269282531738281250e+01,5.221356739855909958e-03,5.412405996970298325e-03
9.304803466796875000e+01,9.316643524169921875e+01,5.131894344506792577e-03,5.221455283614230905e-03
9.276048278808593750e+01,9.221920776367187500e+01,5.521195551572072313e-03,5.616997722763169935e-03
9.328484344482421875e+01,9.350473022460937500e+01,5.004149853127110026e-03,5.041426259404267925e-03
9.301420593261718750e+01,9.323409271240234375e+01,5.224096562010166825e-03,5.190068244031745270e-03
9.321717834472656250e+01,9.330175781250000000e+01,5.042398120976066857e-03,5.031393659433428325e-03
9.294654846191406250e+01,9.282814025878906250e+01,5.303020952004783468e-03,5.379343390242979396e-03
9.323409271240234375e+01,9.316643524169921875e+01,5.069409959592902949e-03,5.104232265668163897e-03
9.318334960937500000e+01,9.296346282958984375e+01,5.089425793451954165e-03,5.063862559991776612e-03
9.335250091552734375e+01,9.343707275390625000e+01,4.936817619780706386e-03,4.995635424580560820e-03
9.321717834472656250e+01,9.323409271240234375e+01,5.017618098610026993e-03,5.076365653773283124e-03
9.308186340332031250e+01,9.316643524169921875e+01,5.086687411760082086e-03,5.071089121592464374e-03
9.355547332763671875e+01,9.330175781250000000e+01,4.903439335343560100e-03,4.924902231186749531e-03
9.328484344482421875e+01,9.323409271240234375e+01,4.971956686748138857e-03,5.323343713678349402e-03
9.301420593261718750e+01,9.316643524169921875e+01,5.211914667080840870e-03,5.210669103793104558e-03
9.348781585693359375e+01,9.343707275390625000e+01,4.874051447090703773e-03,5.032517336036742943e-03
9.311569213867187500e+01,9.316643524169921875e+01,5.049715157918359572e-03,5.093529578474764903e-03
9.353855895996093750e+01,9.336941528320312500e+01,4.857203324863508531e-03,4.859223900078033127e-03
