9.678619384765625000e+01,9.682002258300781250e+01,5.515167241379194916e-03,5.711673404794584581e-03
9.776725006103515625e+01,9.736129760742187500e+01,3.504974568446692171e-03,3.707693070576542627e-03
9.835926818847656250e+01,9.803788757324218750e+01,2.884398905134410822e-03,2.978531462272707066e-03
9.837618255615234375e+01,9.803788757324218750e+01,2.410594386543892225e-03,2.509973619349996615e-03
9.846075439453125000e+01,9.817320251464843750e+01,2.122362994012978732e-03,2.195312318937785081e-03
9.849458312988281250e+01,9.824085998535156250e+01,1.940737199290316559e-03,1.990113684312718855e-03
9.864681243896484375e+01,9.844384002685546875e+01,1.846573837618160820e-03,1.870027776046357402e-03
9.869756317138671875e+01,9.844384002685546875e+01,1.757570040659255659e-03,1.784835013917600603e-03
9.874830627441406250e+01,9.851149749755859375e+01,1.632339572181095919e-03,1.630731443219209445e-03
9.878213500976562500e+01,9.878213500976562500e+01,1.587914888802487287e-03,1.560892956394384617e-03
9.884979248046875000e+01,9.878213500976562500e+01,1.496644328154260592e-03,1.475607420548453791e-03
9.883287811279296875e+01,9.871447753906250000e+01,1.478899558105018245e-03,1.602813673958041092e-03
9.895127868652343750e+01,9.871447753906250000e+01,1.436550718233120310e-03,1.417141503506971377e-03
9.890053558349609375e+01,9.864681243896484375e+01,1.384329837646098432e-03,1.390844996242263402e-03
9.888362121582031250e+01,9.891744995117187500e+01,1.417605953381796419e-03,1.348802606236184590e-03
9.884979248046875000e+01,9.878213500976562500e+01,1.320729415116425913e-03,1.476181310592710643e-03
9.893436431884765625e+01,9.891744995117187500e+01,1.339129303567519746e-03,1.289253124994942969e-03
9.896819305419921875e+01,9.878213500976562500e+01,1.290464148376545273e-03,1.563782810645634276e-03
9.893436431884765625e+01,9.884979248046875000e+01,1.273200079087919096e-03,1.239022347163686250e-03
9.893436431884765625e+01,9.878213500976562500e+01,1.254249435814200949e-03,1.246233146539378958e-03
9.900202941894531250e+01,9.878213500976562500e+01,1.247719757990465531e-03,1.259185416631511531e-03
9.903585815429687500e+01,9.884979248046875000e+01,1.260042471586851447e-03,1.259891482017157921e-03
9.905277252197265625e+01,9.884979248046875000e+01,1.191208653715319313e-03,1.218176650069905959e-03
9.901894378662109375e+01,9.891744995117187500e+01,1.190427208699901089e-03,1.285620529018090524e-03
9.905277252197265625e+01,9.884979248046875000e+01,1.173710198795702674e-03,1.208745608237321188e-03
9.906968688964843750e+01,9.884979248046875000e+01,1.183298038519132490e-03,1.195910721651816545e-03
9.906968688964843750e+01,9.884979248046875000e+01,1.156146318150157518e-03,1.157550473290423808e-03
9.910351562500000000e+01,9.884979248046875000e+01,1.174997238074309506e-03,1.157660868097000993e-03
9.906968688964843750e+01,9.891744995117187500e+01,1.146724908385824034e-03,1.157760960383892720e-03
9.905277252197265625e+01,9.891744995117187500e+01,1.154750027581646129e-03,1.325413009721447934e-03
9.905277252197265625e+01,9.891744995117187500e+01,1.156048130332864091e-03,1.270723527269652063e-03
9.906968688964843750e+01,9.891744995117187500e+01,1.148897819113898740e-03,1.145397125162355562e-03
9.903585815429687500e+01,9.891744995117187500e+01,1.169129500999865163e-03,1.131178242821090103e-03
9.905277252197265625e+01,9.884979248046875000e+01,1.151655299849909135e-03,1.156415947535262972e-03
9.906968688964843750e+01,9.891744995117187500e+01,1.143924741664238427e-03,1.299565719410333527e-03
9.905277252197265625e+01,9.884979248046875000e+01,1.116340298140081153e-03,1.107004294058507119e-03
9.903585815429687500e+01,9.884979248046875000e+01,1.133954993049653094e-03,1.115488451155701539e-03
9.905277252197265625e+01,9.891744995117187500e+01,1.123310909628570577e-03,1.112024216624090279e-03
9.906968688964843750e+01,9.898510742187500000e+01,1.127033135715080608e-03,1.126610458776838679e-03
9.896819305419921875e+01,9.891744995117187500e+01,1.167968392853545615e-03,1.140791524569623790e-03
9.906968688964843750e+01,9.891744995117187500e+01,1.167924700639461468e-03,1.115158271152874017e-03
9.903585815429687500e+01,9.898510742187500000e+01,1.173610517270585801e-03,1.162335750141530073e-03
9.912042999267578125e+01,9.884979248046875000e+01,1.148352218229142059e-03,1.259514218239121209e-03
9.913734436035156250e+01,9.891744995117187500e+01,1.133194059185199838e-03,1.130314964765786242e-03
9.912042999267578125e+01,9.891744995117187500e+01,1.125548281127155929e-03,1.139107152708731825e-03
9.912042999267578125e+01,9.891744995117187500e+01,1.134442271827310490e-03,1.136378530055002231e-03
9.912042999267578125e+01,9.884979248046875000e+01,1.129915754336621812e-03,1.104695342575024710e-03
9.912042999267578125e+01,9.884979248046875000e+01,1.131398781723845634e-03,1.103517097825529834e-03
9.912042999267578125e+01,9.884979248046875000e+01,1.132247659408629767e-03,1.131585402494858462e-03
9.898510742187500000e+01,9.898510742187500000e+01,1.155507779322282333e-03,1.089021273673145256e-03
