7.672530364990234375e+01,6.907983398437500000e+01,1.510611826274166000e-02,1.831081297868643321e-02
8.724627685546875000e+01,7.036535644531250000e+01,1.072740750147864117e-02,1.788415600506636574e-02
8.379566955566406250e+01,5.940459823608398438e+01,1.084606920108098331e-02,2.632236436352194259e-02
9.560215759277343750e+01,6.948578643798828125e+01,3.991394554213173289e-03,2.481994879745823973e-02
9.724288940429687500e+01,6.684709167480468750e+01,2.585981918009897917e-03,2.750434346386157122e-02
9.455344390869140625e+01,6.847090148925781250e+01,3.898185757615796245e-03,4.142583208977772963e-02
9.660012817382812500e+01,6.468199920654296875e+01,2.821504741123245959e-03,3.290715424472488715e-02
9.856224060058593750e+01,6.935047149658203125e+01,1.266562228824524806e-03,3.169325542546738012e-02
9.940798187255859375e+01,7.083896636962890625e+01,6.756630426219819652e-04,3.279879705347776148e-02
9.978010559082031250e+01,7.083896636962890625e+01,4.624450825506390352e-04,3.443357267786265746e-02
9.709066009521484375e+01,6.474965667724609375e+01,2.247358844108269475e-03,3.973414941472839385e-02
9.956021118164062500e+01,6.684709167480468750e+01,5.334450428358989034e-04,3.912364347700498374e-02
9.928957366943359375e+01,6.874153900146484375e+01,7.356789757586455671e-04,3.947322459762893365e-02
9.292963409423828125e+01,6.143436813354492188e+01,5.197145514560709383e-03,4.990302508190294639e-02
9.923883056640625000e+01,6.948578643798828125e+01,6.937804446770388586e-04,4.216033119471373353e-02
9.935723876953125000e+01,6.833558654785156250e+01,6.528761202533425907e-04,4.396478835800826657e-02
9.944181060791015625e+01,6.833558654785156250e+01,4.824786357245208204e-04,4.101899965506813212e-02
9.969553375244140625e+01,6.840324401855468750e+01,3.549371426515482821e-04,3.982846374360085595e-02
9.720906066894531250e+01,6.759133911132812500e+01,2.333838012103647917e-03,6.421976815783123071e-02
9.893436431884765625e+01,6.907983398437500000e+01,9.323492020347151979e-04,5.169890931881813284e-02
9.950946807861328125e+01,6.786197662353515625e+01,4.891350176919660817e-04,5.102411819891613382e-02
